User_Id,Place_Id,Place_Ratings
220,4,4
220,8,1
220,26,1
220,28,3
220,33,1
220,32,4
220,9,3
220,0,5
220,17,1
220,18,5
220,2,2
220,3,1
220,16,2
220,14,3
220,23,1
220,1,5
220,6,5
220,5,4
220,29,3
221,4,4
221,23,1
221,17,3
221,32,3
221,6,3
221,27,3
221,3,1
221,16,3
221,8,4
221,12,4
221,31,2
221,13,4
221,14,4
221,26,2
221,25,3
221,2,5
221,24,5
221,19,1
221,21,4
222,28,5
222,31,5
222,7,2
222,12,5
222,21,1
222,10,5
222,2,4
222,8,1
222,32,4
222,26,4
222,18,4
222,33,5
222,16,3
222,5,4
222,13,1
222,29,2
222,1,4
222,25,1
222,9,1
222,3,2
222,30,1
222,24,2
223,31,5
223,24,5
223,20,1
223,2,3
223,18,3
223,7,2
223,28,1
223,29,5
223,17,5
223,3,1
223,27,4
223,11,5
223,22,2
223,32,2
223,10,1
223,5,5
223,30,2
223,12,1
223,19,5
223,1,2
223,13,4
223,21,3
223,4,3
224,25,4
224,30,5
224,28,5
224,6,3
224,4,4
224,8,4
224,33,5
224,1,4
224,32,1
224,7,5
224,27,4
224,22,3
224,21,4
224,31,2
224,12,3
224,26,1
224,23,4
224,19,5
224,14,5
224,2,2
224,11,3
224,13,3
224,9,3
224,3,5
224,18,2
224,5,4
225,2,2
225,20,4
225,9,3
225,7,4
225,8,4
225,32,2
225,4,5
225,21,5
225,30,5
225,24,3
225,11,5
225,3,2
225,1,3
225,15,3
225,26,1
225,17,2
225,14,3
225,22,5
225,27,4
225,28,5
226,25,1
226,21,5
226,26,5
226,32,1
226,11,5
226,33,4
226,19,3
226,20,1
226,4,5
226,13,3
226,29,2
226,31,4
226,3,1
226,2,5
226,24,5
226,14,2
226,18,2
226,0,2
226,27,5
226,7,4
226,22,4
226,5,2
226,12,4
227,22,3
227,28,3
227,33,4
227,16,2
227,15,1
227,11,1
227,6,4
227,4,1
227,8,1
227,30,3
227,23,5
227,29,4
227,19,1
227,7,3
227,17,3
227,12,2
227,21,1
227,13,4
227,5,4
227,2,2
227,24,4
227,1,5
227,31,3
227,0,1
227,9,4
227,20,5
228,1,2
228,3,5
228,5,2
228,4,4
228,29,3
228,21,1
228,8,5
228,10,3
228,15,3
228,18,3
228,33,3
228,14,3
228,20,4
228,22,3
228,31,5
228,2,2
228,0,2
228,27,5
228,13,2
228,24,5
228,9,5
228,6,1
228,12,4
228,7,2
229,18,3
229,14,3
229,4,2
229,7,3
229,25,1
229,19,3
229,30,1
229,21,5
229,27,2
229,32,2
229,11,1
229,15,2
229,9,1
229,22,5
229,33,1
229,23,4
229,16,4
229,24,5
229,6,4
229,29,3
229,10,1
229,26,2
230,1,5
230,9,1
230,28,2
230,33,5
230,17,1
230,19,4
230,0,5
230,22,5
230,3,5
230,29,4
230,4,2
230,27,3
230,7,1
230,10,4
230,24,4
230,31,1
230,6,2
230,13,1
230,23,4
230,12,1
231,7,4
231,14,4
231,8,5
231,12,1
231,27,4
231,2,1
231,31,2
231,33,3
231,4,2
231,11,1
231,19,4
231,18,5
231,3,2
231,16,4
231,15,5
231,21,5
231,9,3
231,32,1
231,1,3
231,26,4
231,10,3
231,29,5
231,13,4
231,17,1
232,25,2
232,11,3
232,3,2
232,7,3
232,17,5
232,18,3
232,6,2
232,21,1
232,33,2
232,29,5
232,10,5
232,13,1
232,22,1
232,24,5
232,9,1
232,26,2
232,2,5
232,0,3
232,27,5
232,28,2
232,5,4
233,13,4
233,15,1
233,17,3
233,0,4
233,9,5
233,5,5
233,24,3
233,3,4
233,8,5
233,25,3
233,4,5
233,19,3
233,2,1
233,29,5
233,6,1
233,1,4
233,14,3
233,10,5
234,20,4
234,11,2
234,12,4
234,28,5
234,31,4
234,21,4
234,24,4
234,9,2
234,2,5
234,6,5
234,13,1
234,32,2
234,16,4
234,14,5
234,33,1
234,29,1
234,22,1
234,30,5
234,8,5
234,15,3
234,19,2
234,17,2
234,5,4
235,7,1
235,0,4
235,29,1
235,25,3
235,11,1
235,12,2
235,1,2
235,19,1
235,8,4
235,5,4
235,13,4
235,22,4
235,28,5
235,10,1
235,15,1
235,30,4
235,17,1
235,31,3
235,26,4
235,4,5
235,14,1
235,21,2
236,20,5
236,10,2
236,2,1
236,18,4
236,5,1
236,31,1
236,17,2
236,11,2
236,4,1
236,30,4
236,26,4
236,16,1
236,3,3
236,7,3
236,19,3
236,1,1
236,33,4
236,13,4
237,30,1
237,27,5
237,29,1
237,8,4
237,2,4
237,25,4
237,1,3
237,22,3
237,5,1
237,26,3
237,9,2
237,4,4
237,21,5
237,10,5
237,14,4
237,23,3
237,31,5
237,24,1
237,7,1
238,23,1
238,13,3
238,7,3
238,25,1
238,18,1
238,11,5
238,3,5
238,22,3
238,10,5
238,12,4
238,0,1
238,31,5
238,2,5
238,26,4
238,32,4
238,15,1
238,30,1
238,5,2
238,17,3
238,24,5
239,4,5
239,20,2
239,19,1
239,24,5
239,31,3
239,15,2
239,27,5
239,18,5
239,14,2
239,0,5
239,13,5
239,10,3
239,26,1
239,22,1
239,9,3
239,17,1
239,16,3
239,29,2
239,30,3
239,21,4
239,32,2
239,7,2
239,33,2
239,12,3
239,25,5
240,10,3
240,25,3
240,3,3
240,22,1
240,17,3
240,2,4
240,27,4
240,14,2
240,26,4
240,15,3
240,4,3
240,8,3
240,6,2
240,19,1
240,24,2
240,7,1
240,11,4
240,29,4
240,18,2
240,32,1
240,9,5
240,5,5
240,0,2
240,16,4
241,7,5
241,32,4
241,6,5
241,29,3
241,15,2
241,17,2
241,31,5
241,25,4
241,33,1
241,13,1
241,22,5
241,12,3
241,1,2
241,10,5
241,18,3
241,8,1
241,11,3
241,23,5
242,31,5
242,25,2
242,7,5
242,0,4
242,1,4
242,8,1
242,14,2
242,12,1
242,27,3
242,16,5
242,11,2
242,2,3
242,20,3
242,10,4
242,13,5
242,9,2
242,6,4
242,30,3
242,19,3
242,3,4
242,33,4
242,17,2
242,29,5
242,28,5
243,18,3
243,31,2
243,13,5
243,20,1
243,1,4
243,23,4
243,9,1
243,30,5
243,21,1
243,12,1
243,19,2
243,33,1
243,8,5
243,32,5
243,5,1
243,27,2
243,17,1
243,6,4
243,26,4
243,10,4
243,14,1
243,11,5
244,27,3
244,26,5
244,23,1
244,11,3
244,32,3
244,28,5
244,20,3
244,6,5
244,13,4
244,9,1
244,25,4
244,10,2
244,15,1
244,3,3
244,24,1
244,12,4
244,22,3
244,30,4
244,0,2
244,7,3
245,17,1
245,22,2
245,9,5
245,12,2
245,5,1
245,3,1
245,21,1
245,28,1
245,15,5
245,0,4
245,32,1
245,24,2
245,25,4
245,6,5
245,33,1
245,10,3
246,19,3
246,5,1
246,10,5
246,6,1
246,8,5
246,29,2
246,22,2
246,20,3
246,0,3
246,24,3
246,7,2
246,21,5
246,28,4
246,25,2
246,1,2
246,26,5
246,27,3
246,2,3
246,13,4
246,30,5
247,12,3
247,10,2
247,11,3
247,27,5
247,25,3
247,19,5
247,21,3
247,33,2
247,22,4
247,17,3
247,18,4
247,4,4
247,24,5
247,6,3
247,0,1
247,16,4
247,32,4
247,26,1
247,15,5
247,14,1
247,8,2
247,31,5
247,9,3
247,1,5
247,3,1
247,28,1
247,7,5
248,6,5
248,30,5
248,7,4
248,33,3
248,5,5
248,10,2
248,3,4
248,28,5
248,14,5
248,19,1
248,29,1
248,26,2
248,21,5
248,25,2
248,11,3
248,2,3
248,32,1
248,27,4
248,15,5
248,8,2
248,17,3
248,18,4
249,8,1
249,11,1
249,15,1
249,4,5
249,21,1
249,25,5
249,27,3
249,31,1
249,28,2
249,29,4
249,16,3
249,1,1
249,14,1
249,23,1
249,13,1
249,20,1
249,30,1
249,18,3
249,9,1
249,33,2
249,17,1
249,10,3
250,13,2
250,6,4
250,2,4
250,11,2
250,4,5
250,14,3
250,3,1
250,29,1
250,15,5
250,19,2
250,0,5
250,27,2
250,8,4
250,21,2
250,7,2
250,26,4
250,23,5
250,22,4
250,9,1
250,17,3
250,20,3
251,22,2
251,8,1
251,15,1
251,16,4
251,1,4
251,25,2
251,10,3
251,19,1
251,17,5
251,9,4
251,18,5
251,14,3
251,21,1
251,13,4
251,3,4
251,29,5
251,6,3
251,33,1
251,2,2
252,9,3
252,12,1
252,22,1
252,33,3
252,30,1
252,29,3
252,0,5
252,18,1
252,23,4
252,20,3
252,13,2
252,6,5
252,21,3
252,16,5
252,4,4
252,32,2
252,14,4
252,28,2
252,5,4
252,1,4
252,2,3
253,15,5
253,25,2
253,26,3
253,29,3
253,19,4
253,0,3
253,1,2
253,17,4
253,6,2
253,20,4
253,16,3
253,2,1
253,8,3
253,28,5
253,14,2
253,27,1
253,3,1
253,13,5
253,22,5
253,11,1
254,10,3
254,6,1
254,7,3
254,33,4
254,24,3
254,22,2
254,15,4
254,14,1
254,0,2
254,2,3
254,17,5
254,23,4
254,16,4
254,3,2
254,4,4
254,1,5
254,9,5
254,19,4
254,21,3
254,26,1
255,17,3
255,19,1
255,29,1
255,3,1
255,26,2
255,20,2
255,25,4
255,30,5
255,27,3
255,2,5
255,12,3
255,13,5
255,14,3
255,21,5
255,23,4
255,15,2
255,16,4
255,32,1
255,4,2
255,7,3
255,24,4
255,8,4
256,20,3
256,14,1
256,1,3
256,6,5
256,15,4
256,8,3
256,9,4
256,3,2
256,18,2
256,16,1
256,21,5
256,23,4
256,7,1
256,25,4
256,17,5
256,2,2
256,5,3
256,11,3
256,10,2
257,11,1
257,3,5
257,15,1
257,0,1
257,31,2
257,4,4
257,16,2
257,23,2
257,32,3
257,21,3
257,24,4
257,9,4
257,22,2
257,25,3
257,18,4
257,17,4
257,27,4
257,5,1
257,19,4
257,6,4
257,13,5
257,12,2
257,10,5
258,18,2
258,14,5
258,4,3
258,28,1
258,7,5
258,6,4
258,1,4
258,20,3
258,23,2
258,15,4
258,32,5
258,21,1
258,0,1
258,22,4
258,24,2
258,9,3
258,10,2
258,33,2
258,29,1
258,25,3
259,11,4
259,29,2
259,23,3
259,6,4
259,18,3
259,32,3
259,10,1
259,17,1
259,14,1
259,33,4
259,15,1
259,2,5
259,8,2
259,24,5
259,25,2
259,28,3
259,12,4
260,19,5
260,25,4
260,3,4
260,4,5
260,15,4
260,24,2
260,2,3
260,33,4
260,7,3
260,11,4
260,18,5
260,6,2
260,16,1
260,22,4
260,12,3
260,8,5
260,31,3
260,27,4
260,20,5
260,23,1
260,13,3
261,9,3
261,3,5
261,4,4
261,17,3
261,19,3
261,7,1
261,8,2
261,23,4
261,26,3
261,30,4
261,10,2
261,21,1
261,25,2
261,0,3
261,27,3
261,20,4
261,14,1
261,22,1
261,11,3
261,18,2
262,33,1
262,15,1
262,3,2
262,23,2
262,4,1
262,18,5
262,8,5
262,11,5
262,9,3
262,6,4
262,0,2
262,1,4
262,21,5
262,25,2
262,20,4
262,22,3
262,17,1
262,32,1
262,31,3
262,13,1
263,29,5
263,0,5
263,8,2
263,16,5
263,28,1
263,30,3
263,1,1
263,6,2
263,25,4
263,22,5
263,11,1
263,5,4
263,3,1
263,31,5
263,13,4
263,32,5
263,19,3
263,4,3
263,2,1
263,18,5
263,15,2
263,9,5
263,14,3
264,31,4
264,26,1
264,6,4
264,27,3
264,23,3
264,1,4
264,14,1
264,29,3
264,12,5
264,21,5
264,11,2
264,20,2
264,16,1
264,32,4
264,24,1
264,8,5
264,25,5
264,9,1
264,28,1
264,0,3
264,15,5
264,18,3
264,2,4
264,13,3
265,12,5
265,1,3
265,9,1
265,25,1
265,0,3
265,2,3
265,21,3
265,10,3
265,16,3
265,6,2
265,15,1
265,18,1
265,17,4
265,22,5
265,26,1
265,31,3
265,20,4
265,8,2
265,23,2
265,11,3
265,13,4
265,33,1
266,4,2
266,1,1
266,27,4
266,18,4
266,22,1
266,17,5
266,32,4
266,15,2
266,20,4
266,6,2
266,13,5
266,11,3
266,30,1
266,33,2
266,14,4
266,16,4
266,26,4
267,33,2
267,29,2
267,9,2
267,4,4
267,10,2
267,27,3
267,20,2
267,30,2
267,17,5
267,6,2
267,11,3
267,32,3
267,26,1
267,7,1
267,8,2
267,19,1
267,15,5
267,13,4
267,25,2
267,22,1
267,12,4
267,23,3
267,3,4
267,31,4
267,14,2
267,16,1
267,1,3
268,32,4
268,29,3
268,22,4
268,3,5
268,20,2
268,14,5
268,28,1
268,15,2
268,13,4
268,4,2
268,7,5
268,5,2
268,0,1
268,23,2
268,8,4
268,21,2
268,9,4
268,27,2
268,18,4
268,33,1
268,11,2
268,10,5
268,31,3
268,26,5
269,31,2
269,17,1
269,21,4
269,11,5
269,15,3
269,10,1
269,26,3
269,30,1
269,16,3
269,28,1
269,25,3
269,1,1
269,12,5
269,9,2
269,32,1
269,7,2
269,19,3
269,27,1
269,29,5
269,3,3
270,3,3
270,4,1
270,9,4
270,17,5
270,24,5
270,26,5
270,32,2
270,14,4
270,19,4
270,7,3
270,27,4
270,16,5
270,10,5
270,30,3
270,31,4
270,28,1
270,15,3
270,33,3
270,29,1
271,8,2
271,14,4
271,3,2
271,19,4
271,25,2
271,11,5
271,2,4
271,10,3
271,15,1
271,22,3
271,17,1
271,28,4
271,12,1
271,6,5
271,7,4
271,31,2
271,32,4
271,9,5
271,0,5
271,23,3
272,19,1
272,6,2
272,8,2
272,7,1
272,0,3
272,27,3
272,33,1
272,9,4
272,4,4
272,24,3
272,13,4
272,25,3
272,2,4
272,11,2
272,5,5
272,20,2
272,17,4
272,10,4
272,12,5
272,28,3
272,22,1
272,23,5
272,21,3
272,30,5
272,16,3
273,9,5
273,7,2
273,23,5
273,6,4
273,16,4
273,5,5
273,12,3
273,2,2
273,20,1
273,25,3
273,22,4
273,4,2
273,15,5
273,18,2
273,19,4
273,27,3
273,31,4
273,26,2
273,30,2
273,33,3
274,26,3
274,23,5
274,7,4
274,22,2
274,3,2
274,15,3
274,32,4
274,8,4
274,25,5
274,16,4
274,14,3
274,6,5
274,19,2
274,27,4
274,21,3
274,20,3
274,9,1
274,29,3
274,10,5
274,30,3
274,28,4
274,0,3
274,17,4
274,1,2
274,11,3
274,24,4
275,28,3
275,15,2
275,31,2
275,9,1
275,24,2
275,5,3
275,33,2
275,0,4
275,3,3
275,23,1
275,26,1
275,2,1
275,1,1
275,30,1
275,17,4
275,12,1
275,21,1
276,11,2
276,32,1
276,26,2
276,4,1
276,7,5
276,23,1
276,14,1
276,8,3
276,19,2
276,5,5
276,3,1
276,29,4
276,10,2
276,20,4
276,1,4
276,9,2
276,27,2
276,25,5
276,28,1
276,30,2
276,6,2
276,33,3
276,12,3
276,24,2
276,13,2
276,31,4
276,21,2
276,22,4
276,2,1
276,16,4
276,0,3
276,15,2
276,17,1
277,4,4
277,0,4
277,20,2
277,30,5
277,9,2
277,2,2
277,15,4
277,1,4
277,29,3
277,32,1
277,13,4
277,7,1
277,23,2
277,33,4
277,6,3
277,26,3
277,18,3
277,5,4
277,3,1
277,22,5
277,14,2
277,28,1
277,31,1
278,33,2
278,9,1
278,24,1
278,20,1
278,30,3
278,25,5
278,18,3
278,7,1
278,29,5
278,12,4
278,31,5
278,28,2
278,6,1
278,19,2
278,5,4
278,22,4
278,8,3
278,23,2
278,15,5
279,30,1
279,33,3
279,13,1
279,9,4
279,28,1
279,10,2
279,6,3
279,20,5
279,31,4
279,16,5
279,18,1
279,11,5
279,4,2
280,31,3
280,4,4
280,24,4
280,13,4
280,32,2
280,21,1
280,10,1
280,0,1
280,18,4
280,19,2
280,15,2
280,33,2
280,29,5
280,9,2
280,22,5
280,27,3
280,6,1
280,30,2
280,3,1
280,16,3
280,23,4
280,28,1
280,1,3
281,22,2
281,21,1
281,13,4
281,15,4
281,5,1
281,4,5
281,28,3
281,24,1
281,29,2
281,9,1
281,30,2
281,26,3
281,11,4
281,33,3
281,8,4
281,25,4
281,6,1
281,18,2
281,19,3
282,0,4
282,17,1
282,12,2
282,6,4
282,15,3
282,21,4
282,14,5
282,13,3
282,30,5
282,20,3
282,22,3
282,29,3
282,18,1
282,26,2
282,31,4
282,27,3
282,33,4
282,3,4
282,10,3
282,16,1
282,25,2
282,11,3
282,8,2
283,19,1
283,14,1
283,31,2
283,10,2
283,1,1
283,5,2
283,11,3
283,17,4
283,7,4
283,25,3
283,30,5
283,12,1
283,2,3
283,21,4
283,32,2
283,16,3
283,33,5
283,22,5
283,0,2
283,20,1
283,13,2
283,28,5
283,4,2
283,15,1
283,29,5
283,26,4
284,25,1
284,26,2
284,29,1
284,28,1
284,32,4
284,20,3
284,2,2
284,30,2
284,22,4
284,1,3
284,19,5
284,9,1
284,15,2
284,18,4
284,17,2
284,5,5
284,13,2
284,8,2
284,27,3
284,3,5
284,16,2
284,6,1
284,10,5
285,0,1
285,21,2
285,9,2
285,7,5
285,1,4
285,24,2
285,18,3
285,3,5
285,14,5
285,27,4
285,10,4
285,23,3
285,17,5
285,28,1
285,11,2
285,30,1
285,12,5
285,33,1
285,16,2
285,19,1
285,20,5
286,27,1
286,7,3
286,20,3
286,28,3
286,16,1
286,9,2
286,13,5
286,33,2
286,14,4
286,4,3
286,6,5
286,30,1
286,22,1
286,19,4
286,15,5
286,21,5
286,25,4
286,11,4
286,24,1
286,32,4
286,26,1
287,0,5
287,14,5
287,10,1
287,23,2
287,3,3
287,7,2
287,31,5
287,2,1
287,9,1
287,20,3
287,17,5
287,26,4
287,22,3
287,33,2
287,6,5
287,28,2
287,13,2
287,27,5
287,15,3
287,24,1
287,5,1
287,18,5
287,21,2
287,1,1
287,8,4
288,22,4
288,4,1
288,18,5
288,3,3
288,30,3
288,25,3
288,9,1
288,29,1
288,1,1
288,24,4
288,16,1
288,31,1
288,32,2
288,21,5
288,5,4
288,20,3
288,23,5
288,15,3
288,33,5
288,14,5
288,26,5
288,13,1
288,11,2
289,27,2
289,18,5
289,2,3
289,25,3
289,0,5
289,1,3
289,33,2
289,26,5
289,5,1
289,19,1
289,8,2
289,10,4
289,32,2
289,6,3
289,7,3
289,15,4
289,21,2
289,17,5
289,20,2
289,3,5
289,22,1
289,28,2
289,13,2
289,29,1
290,10,3
290,13,3
290,32,2
290,26,4
290,19,5
290,27,4
290,9,3
290,1,2
290,7,1
290,2,2
290,22,4
290,28,3
290,16,2
290,12,4
290,29,4
290,5,1
290,31,5
290,0,5
290,21,3
290,4,1
290,6,5
291,1,5
291,12,4
291,18,2
291,32,1
291,30,2
291,31,5
291,19,3
291,23,3
291,0,2
291,13,1
291,22,4
291,24,1
291,3,1
291,25,3
291,15,3
291,8,2
291,20,4
291,5,4
291,26,4
292,11,5
292,31,5
292,23,2
292,14,5
292,22,1
292,7,4
292,24,4
292,0,2
292,4,3
292,20,2
292,32,4
292,2,4
292,17,1
292,25,5
292,10,2
292,3,4
292,8,2
292,29,2
292,30,1
292,16,4
292,19,5
292,28,2
292,1,5
292,18,5
293,30,1
293,9,2
293,27,2
293,19,1
293,11,4
293,32,4
293,16,4
293,25,5
293,10,4
293,15,2
293,31,3
293,23,5
293,28,2
293,26,2
293,29,4
293,2,5
293,22,1
293,4,2
293,6,2
293,21,4
294,22,1
294,2,4
294,19,4
294,0,5
294,24,4
294,32,4
294,33,4
294,5,3
294,31,2
294,1,4
294,15,1
294,28,1
294,16,4
294,9,1
294,8,4
294,23,1
294,25,5
294,3,5
294,11,4
294,6,5
294,4,2
294,29,1
294,10,3
294,30,4
294,14,4
294,12,4
294,20,2
294,13,3
294,27,4
294,18,2
295,20,3
295,33,1
295,0,2
295,25,2
295,29,5
295,2,4
295,6,1
295,28,2
295,26,1
295,5,4
295,14,5
295,8,3
295,32,3
295,27,2
295,17,3
295,24,4
295,9,5
295,21,3
295,3,1
295,31,3
296,15,4
296,3,1
296,25,3
296,8,2
296,6,5
296,20,4
296,32,4
296,7,2
296,13,2
296,4,2
296,9,4
296,18,4
296,2,2
296,16,1
296,26,2
296,21,2
296,29,2
296,24,4
296,1,2
296,12,2
296,31,2
296,23,4
296,30,2
296,11,5
296,19,5
296,33,3
297,10,2
297,9,4
297,3,4
297,15,4
297,27,1
297,29,5
297,13,4
297,4,3
297,5,3
297,18,1
297,21,4
297,22,5
297,20,2
297,30,3
297,0,4
297,12,5
297,25,5
297,16,2
297,7,1
297,17,2
297,26,1
297,23,1
298,29,4
298,15,5
298,16,3
298,11,5
298,32,4
298,23,1
298,1,5
298,24,1
298,7,5
298,0,4
298,18,2
298,2,4
298,31,5
298,6,4
298,5,4
298,17,5
298,30,2
298,10,4
299,25,2
299,20,5
299,6,4
299,23,2
299,12,2
299,18,3
299,13,1
299,32,5
299,17,3
299,28,3
299,9,3
299,1,3
299,33,1
299,8,4
299,7,1
299,21,5
299,22,2
299,16,1
299,29,4
299,10,5
299,3,2
299,4,1
299,19,3
300,23,2
300,17,3
300,1,4
300,30,4
300,13,5
300,3,4
300,8,5
300,5,2
300,18,3
300,27,4
300,6,4
300,7,4
